
#-----------------------------------------------------------------------------
# Date d'extraction : 09/05/2025
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : TRACC-2023
# Modele     : MEAN de l’ensemble EXPLORE2  / ADAMONT / RCP8.5
# Historique : 1976-2005
#-----------------------------------------------------------------------------
# Indices : 
#    RRq99 : Valeur du 99e centile des précipitations quotidiennes
#     Moyenne temporelle
#     Valeur absolue
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;RWL;RRq99;
#-----------------------------------------------------------------------------                     

Point;Latitude;Longitude;RWL;Value
11568;47.1357;8.7241;REF;nan
11711;47.2075;8.7327;REF;nan
11854;47.2792;8.7413;REF;nan
11997;47.3509;8.7499;REF;nan
12140;47.4226;8.7585;REF;nan
12283;47.4944;8.7672;REF;nan
12426;47.5661;8.7759;REF;nan
12569;47.6378;8.7846;REF;nan
12712;47.7095;8.7933;REF;nan
12855;47.7812;8.8021;REF;nan
12998;47.8529;8.8109;REF;nan
13141;47.9246;8.8197;REF;nan
13284;47.9963;8.8285;REF;nan
13427;48.068;8.8374;REF;nan
13570;48.1397;8.8462;REF;nan
13713;48.2114;8.8551;REF;nan
13856;48.2831;8.8641;REF;nan
13999;48.3548;8.873;REF;nan
14142;48.4264;8.882;REF;nan
14285;48.4981;8.891;REF;nan
14428;48.5698;8.9;REF;nan
14571;48.6414;8.9091;REF;nan
14714;48.7131;8.9181;REF;nan
14857;48.7847;8.9272;REF;nan
15000;48.8564;8.9364;REF;nan
15143;48.928;8.9455;REF;nan
15286;48.9997;8.9547;REF;nan
15429;49.0713;8.9639;REF;nan
15572;49.1429;8.9731;REF;nan
15715;49.2146;8.9824;REF;nan
15858;49.2862;8.9916;REF;nan
16001;49.3578;9.0009;REF;nan
16144;49.4294;9.0103;REF;nan
16287;49.501;9.0196;REF;nan
16430;49.5726;9.029;REF;nan
16573;49.6442;9.0384;REF;nan
16716;49.7158;9.0479;REF;nan
16859;49.7873;9.0573;REF;nan
17002;49.8589;9.0668;REF;nan
17145;49.9305;9.0763;REF;nan
17288;50.002;9.0859;REF;nan
17431;50.0736;9.0954;REF;nan
17574;50.1451;9.105;REF;nan
17717;50.2167;9.1147;REF;nan
17860;50.2882;9.1243;REF;nan
18003;50.3597;9.134;REF;nan
18146;50.4312;9.1437;REF;nan
18289;50.5027;9.1534;REF;nan
18432;50.5742;9.1632;REF;nan
18575;50.6457;9.173;REF;nan
18718;50.7172;9.1828;REF;nan
18861;50.7887;9.1926;REF;nan
19004;50.8601;9.2025;REF;nan
19147;50.9316;9.2124;REF;nan
129;41.3951;8.2005;REF;nan
272;41.4666;8.2076;REF;nan
415;41.5381;8.2147;REF;nan
558;41.6097;8.2218;REF;nan
701;41.6812;8.229;REF;nan
844;41.7528;8.2362;REF;nan
987;41.8244;8.2434;REF;nan
1130;41.8959;8.2506;REF;nan
1273;41.9675;8.2578;REF;nan
1416;42.0391;8.2651;REF;nan
1559;42.1107;8.2723;REF;nan
1702;42.1823;8.2796;REF;nan
1845;42.2539;8.2869;REF;nan
1988;42.3255;8.2942;REF;nan
2131;42.3971;8.3016;REF;nan
2274;42.4687;8.3089;REF;nan
2417;42.5404;8.3163;REF;nan
2560;42.612;8.3237;REF;nan
2703;42.6836;8.3311;REF;nan
2846;42.7553;8.3385;REF;nan
2989;42.8269;8.346;REF;nan
3132;42.8985;8.3534;REF;nan
3275;42.9702;8.3609;REF;nan
3418;43.0418;8.3684;REF;nan
3561;43.1135;8.3759;REF;nan
3704;43.1852;8.3835;REF;nan
3847;43.2568;8.391;REF;nan
3990;43.3285;8.3986;REF;nan
4133;43.4002;8.4062;REF;nan
4276;43.4719;8.4138;REF;nan
4419;43.5435;8.4215;REF;nan
4562;43.6152;8.4291;REF;nan
4705;43.6869;8.4368;REF;nan
4848;43.7586;8.4445;REF;nan
4991;43.8303;8.4522;REF;nan
5134;43.902;8.4599;REF;nan
5277;43.9737;8.4677;REF;nan
5420;44.0454;8.4754;REF;nan
5563;44.1171;8.4832;REF;nan
5706;44.1888;8.491;REF;nan
5849;44.2605;8.4989;REF;nan
5992;44.3323;8.5067;REF;nan
6135;44.404;8.5146;REF;nan
6278;44.4757;8.5225;REF;nan
6421;44.5474;8.5304;REF;nan
6564;44.6191;8.5383;REF;nan
6707;44.6909;8.5463;REF;nan
6850;44.7626;8.5542;REF;nan
6993;44.8343;8.5622;REF;nan
7136;44.9061;8.5702;REF;nan
7279;44.9778;8.5783;REF;nan
7422;45.0495;8.5863;REF;nan
7565;45.1213;8.5944;REF;nan
7708;45.193;8.6025;REF;nan
7851;45.2647;8.6106;REF;nan
7994;45.3365;8.6187;REF;nan
8137;45.4082;8.6269;REF;nan
8280;45.4799;8.6351;REF;nan
8423;45.5517;8.6433;REF;nan
8566;45.6234;8.6515;REF;nan
8709;45.6952;8.6597;REF;nan
8852;45.7669;8.668;REF;nan
8995;45.8386;8.6763;REF;nan
9138;45.9104;8.6846;REF;nan
9281;45.9821;8.6929;REF;nan
9424;46.0539;8.7013;REF;nan
9567;46.1256;8.7096;REF;nan
9710;46.1973;8.718;REF;nan
9853;46.2691;8.7264;REF;nan
9996;46.3408;8.7349;REF;nan
10139;46.4126;8.7433;REF;nan
10282;46.4843;8.7518;REF;nan
10425;46.556;8.7603;REF;nan
10568;46.6278;8.7689;REF;nan
10711;46.6995;8.7774;REF;nan
10854;46.7712;8.786;REF;nan
10997;46.843;8.7946;REF;nan
11140;46.9147;8.8032;REF;nan
11283;46.9864;8.8118;REF;nan
11426;47.0581;8.8205;REF;nan
11569;47.1299;8.8292;REF;nan
11712;47.2016;8.8379;REF;nan
11855;47.2733;8.8466;REF;nan
11998;47.345;8.8554;REF;nan
12141;47.4167;8.8642;REF;nan
12284;47.4884;8.873;REF;nan
12427;47.5601;8.8818;REF;nan
12570;47.6318;8.8907;REF;nan
12713;47.7036;8.8996;REF;nan
12856;47.7753;8.9085;REF;nan
12999;47.8469;8.9174;REF;nan
13142;47.9186;8.9263;REF;nan
13285;47.9903;8.9353;REF;nan
13428;48.062;8.9443;REF;nan
13571;48.1337;8.9533;REF;nan
13714;48.2054;8.9624;REF;nan
13857;48.2771;8.9714;REF;nan
14000;48.3487;8.9805;REF;nan
14143;48.4204;8.9897;REF;nan
14286;48.4921;8.9988;REF;nan
14429;48.5637;9.008;REF;nan
14572;48.6354;9.0172;REF;nan
14715;48.707;9.0264;REF;nan
14858;48.7787;9.0356;REF;nan
15001;48.8503;9.0449;REF;nan
15144;48.9219;9.0542;REF;nan
15287;48.9936;9.0635;REF;nan
15430;49.0652;9.0729;REF;nan
15573;49.1368;9.0823;REF;nan
15716;49.2084;9.0917;REF;nan
15859;49.28;9.1011;REF;nan
16002;49.3516;9.1106;REF;nan
16145;49.4232;9.12;REF;nan
16288;49.4948;9.1296;REF;nan
16431;49.5664;9.1391;REF;nan
16574;49.638;9.1486;REF;nan
16717;49.7096;9.1582;REF;nan
16860;49.7811;9.1679;REF;nan
17003;49.8527;9.1775;REF;nan
17146;49.9243;9.1872;REF;nan
17289;49.9958;9.1969;REF;nan
17432;50.0674;9.2066;REF;nan
17575;50.1389;9.2163;REF;nan
17718;50.2104;9.2261;REF;nan
17861;50.2819;9.2359;REF;nan
18004;50.3535;9.2458;REF;nan
18147;50.425;9.2556;REF;nan
18290;50.4965;9.2655;REF;nan
18433;50.5679;9.2754;REF;nan
18576;50.6394;9.2854;REF;nan
18719;50.7109;9.2954;REF;nan
18862;50.7824;9.3054;REF;nan
19005;50.8538;9.3154;REF;nan
19148;50.9253;9.3255;REF;nan
130;41.3897;8.2954;REF;nan
273;41.4612;8.3027;REF;nan
416;41.5327;8.3099;REF;nan
559;41.6043;8.3172;REF;nan
702;41.6758;8.3244;REF;nan
845;41.7474;8.3317;REF;nan
988;41.8189;8.339;REF;nan
1131;41.8905;8.3464;REF;nan
1274;41.9621;8.3537;REF;nan
1417;42.0337;8.3611;REF;nan
1560;42.1052;8.3685;REF;nan
1703;42.1768;8.3759;REF;nan
1846;42.2484;8.3833;REF;nan
1989;42.32;8.3907;REF;nan
2132;42.3916;8.3982;REF;nan
2275;42.4632;8.4056;REF;nan
2418;42.5349;8.4131;REF;nan
2561;42.6065;8.4206;REF;nan
2704;42.6781;8.4282;REF;nan
2847;42.7497;8.4357;REF;nan
2990;42.8214;8.4433;REF;nan
3133;42.893;8.4509;REF;nan
3276;42.9646;8.4585;REF;nan
3419;43.0363;8.4661;REF;nan
3562;43.1079;8.4737;REF;nan
3705;43.1796;8.4814;REF;nan
3848;43.2513;8.4891;REF;nan
3991;43.3229;8.4968;REF;nan
4134;43.3946;8.5045;REF;nan
4277;43.4663;8.5122;REF;nan
4420;43.5379;8.52;REF;nan
4563;43.6096;8.5278;REF;nan
4706;43.6813;8.5356;REF;nan
4849;43.753;8.5434;REF;nan
4992;43.8247;8.5512;REF;nan
5135;43.8964;8.5591;REF;nan
5278;43.9681;8.5669;REF;nan
5421;44.0398;8.5748;REF;nan
5564;44.1115;8.5828;REF;nan
5707;44.1832;8.5907;REF;nan
5850;44.2549;8.5986;REF;nan
5993;44.3266;8.6066;REF;nan
6136;44.3983;8.6146;REF;nan
6279;44.47;8.6226;REF;nan
6422;44.5417;8.6307;REF;nan
6565;44.6134;8.6387;REF;nan
6708;44.6851;8.6468;REF;nan
6851;44.7569;8.6549;REF;nan
6994;44.8286;8.663;REF;nan
7137;44.9003;8.6712;REF;nan
7280;44.972;8.6793;REF;nan
7423;45.0438;8.6875;REF;nan
7566;45.1155;8.6957;REF;nan
7709;45.1872;8.7039;REF;nan
7852;45.2589;8.7122;REF;nan
7995;45.3307;8.7204;REF;nan
8138;45.4024;8.7287;REF;nan
8281;45.4741;8.737;REF;nan
8424;45.5459;8.7454;REF;nan
8567;45.6176;8.7537;REF;nan
8710;45.6893;8.7621;REF;nan
8853;45.7611;8.7705;REF;nan
8996;45.8328;8.7789;REF;nan
9139;45.9045;8.7873;REF;nan
9282;45.9763;8.7958;REF;nan
9425;46.048;8.8043;REF;nan
9568;46.1197;8.8128;REF;nan
9711;46.1915;8.8213;REF;nan
9854;46.2632;8.8299;REF;nan
9997;46.3349;8.8385;REF;nan
10140;46.4066;8.8471;REF;nan
10283;46.4784;8.8557;REF;nan
10426;46.5501;8.8643;REF;nan
10569;46.6218;8.873;REF;nan
10712;46.6936;8.8817;REF;nan
10855;46.7653;8.8904;REF;nan
10998;46.837;8.8991;REF;nan
11141;46.9087;8.9079;REF;nan
11284;46.9804;8.9166;REF;nan
11427;47.0522;8.9255;REF;nan
11570;47.1239;8.9343;REF;nan
11713;47.1956;8.9431;REF;nan
11856;47.2673;8.952;REF;nan
11999;47.339;8.9609;REF;nan
12142;47.4107;8.9698;REF;nan
12285;47.4824;8.9788;REF;nan
12428;47.5541;8.9877;REF;nan
12571;47.6258;8.9967;REF;nan
12714;47.6975;9.0058;REF;nan
12857;47.7692;9.0148;REF;nan
13000;47.8409;9.0239;REF;nan
13143;47.9126;9.033;REF;nan
13286;47.9843;9.0421;REF;nan
13429;48.0559;9.0512;REF;nan
13572;48.1276;9.0604;REF;nan
13715;48.1993;9.0696;REF;nan
13858;48.2709;9.0788;REF;nan
14001;48.3426;9.088;REF;nan
14144;48.4143;9.0973;REF;nan
14287;48.4859;9.1066;REF;nan
14430;48.5576;9.1159;REF;nan
14573;48.6292;9.1253;REF;nan
14716;48.7009;9.1346;REF;nan
14859;48.7725;9.144;REF;nan
15002;48.8441;9.1535;REF;nan
15145;48.9158;9.1629;REF;nan
15288;48.9874;9.1724;REF;nan
15431;49.059;9.1819;REF;nan
15574;49.1306;9.1914;REF;nan
15717;49.2022;9.201;REF;nan
15860;49.2738;9.2105;REF;nan
16003;49.3454;9.2202;REF;nan
16146;49.417;9.2298;REF;nan
16289;49.4886;9.2394;REF;nan
16432;49.5602;9.2491;REF;nan
16575;49.6317;9.2588;REF;nan
16718;49.7033;9.2686;REF;nan
16861;49.7749;9.2784;REF;nan
17004;49.8464;9.2882;REF;nan
17147;49.918;9.298;REF;nan
17290;49.9895;9.3078;REF;nan
17433;50.061;9.3177;REF;nan
17576;50.1326;9.3276;REF;nan
17719;50.2041;9.3376;REF;nan
17862;50.2756;9.3475;REF;nan
18005;50.3471;9.3575;REF;nan
18148;50.4186;9.3675;REF;nan
18291;50.4901;9.3776;REF;nan
18434;50.5616;9.3877;REF;nan
18577;50.633;9.3978;REF;nan
18720;50.7045;9.4079;REF;nan
18863;50.776;9.4181;REF;nan
19006;50.8474;9.4283;REF;nan
19149;50.9189;9.4385;REF;nan
131;41.3842;8.3904;REF;nan
274;41.4557;8.3978;REF;nan
417;41.5272;8.4051;REF;nan
560;41.5988;8.4125;REF;nan
703;41.6703;8.4199;REF;nan
846;41.7419;8.4273;REF;nan
989;41.8134;8.4347;REF;nan
1132;41.885;8.4421;REF;nan
1275;41.9565;8.4496;REF;nan
1418;42.0281;8.4571;REF;nan
1561;42.0997;8.4646;REF;nan
1704;42.1713;8.4721;REF;nan
1847;42.2429;8.4796;REF;nan
1990;42.3145;8.4872;REF;nan
2133;42.3861;8.4948;REF;nan
2276;42.4577;8.5024;REF;nan
2419;42.5293;8.51;REF;nan
2562;42.6009;8.5176;REF;nan
2705;42.6725;8.5252;REF;nan
2848;42.7441;8.5329;REF;nan
2991;42.8157;8.5406;REF;nan
3134;42.8874;8.5483;REF;nan
3277;42.959;8.556;REF;nan
3420;43.0307;8.5638;REF;nan
3563;43.1023;8.5715;REF;nan
3706;43.1739;8.5793;REF;nan
3849;43.2456;8.5871;REF;nan
3992;43.3173;8.5949;REF;nan
4135;43.3889;8.6028;REF;nan
4278;43.4606;8.6106;REF;nan
4421;43.5322;8.6185;REF;nan
4564;43.6039;8.6264;REF;nan
4707;43.6756;8.6343;REF;nan
4850;43.7473;8.6423;REF;nan
4993;43.819;8.6502;REF;nan
5136;43.8906;8.6582;REF;nan
5279;43.9623;8.6662;REF;nan
5422;44.034;8.6742;REF;nan
5565;44.1057;8.6823;REF;nan
5708;44.1774;8.6903;REF;nan
5851;44.2491;8.6984;REF;nan
5994;44.3208;8.7065;REF;nan
6137;44.3925;8.7146;REF;nan
6280;44.4642;8.7228;REF;nan
6423;44.5359;8.7309;REF;nan
6566;44.6076;8.7391;REF;nan
6709;44.6793;8.7473;REF;nan
6852;44.751;8.7555;REF;nan
6995;44.8228;8.7638;REF;nan
7138;44.8945;8.7721;REF;nan
7281;44.9662;8.7804;REF;nan
7424;45.0379;8.7887;REF;nan
7567;45.1096;8.797;REF;nan
7710;45.1813;8.8053;REF;nan
7853;45.2531;8.8137;REF;nan
7996;45.3248;8.8221;REF;nan
8139;45.3965;8.8305;REF;nan
8282;45.4682;8.839;REF;nan
8425;45.54;8.8474;REF;nan
8568;45.6117;8.8559;REF;nan
8711;45.6834;8.8644;REF;nan
8854;45.7551;8.873;REF;nan
8997;45.8269;8.8815;REF;nan
9140;45.8986;8.8901;REF;nan
9283;45.9703;8.8987;REF;nan
9426;46.042;8.9073;REF;nan
9569;46.1138;8.9159;REF;nan
9712;46.1855;8.9246;REF;nan
9855;46.2572;8.9333;REF;nan
9998;46.3289;8.942;REF;nan
10141;46.4006;8.9507;REF;nan
10284;46.4724;8.9595;REF;nan
10427;46.5441;8.9683;REF;nan
10570;46.6158;8.9771;REF;nan
10713;46.6875;8.9859;REF;nan
10856;46.7592;8.9947;REF;nan
10999;46.831;9.0036;REF;nan
11142;46.9027;9.0125;REF;nan
11285;46.9744;9.0214;REF;nan
11428;47.0461;9.0304;REF;nan
11571;47.1178;9.0393;REF;nan
11714;47.1895;9.0483;REF;nan
11857;47.2612;9.0573;REF;nan
12000;47.3329;9.0664;REF;nan
12143;47.4046;9.0754;REF;nan
12286;47.4763;9.0845;REF;nan
12429;47.548;9.0936;REF;nan
12572;47.6197;9.1028;REF;nan
12715;47.6914;9.1119;REF;nan
12858;47.763;9.1211;REF;nan
13001;47.8347;9.1303;REF;nan
13144;47.9064;9.1396;REF;nan
13287;47.9781;9.1488;REF;nan
13430;48.0497;9.1581;REF;nan
13573;48.1214;9.1674;REF;nan
13716;48.1931;9.1768;REF;nan
13859;48.2647;9.1861;REF;nan
14002;48.3364;9.1955;REF;nan
14145;48.408;9.2049;REF;nan
14288;48.4797;9.2144;REF;nan
14431;48.5513;9.2238;REF;nan
14574;48.623;9.2333;REF;nan
14717;48.6946;9.2429;REF;nan
14860;48.7662;9.2524;REF;nan
15003;48.8379;9.262;REF;nan
15146;48.9095;9.2716;REF;nan
15289;48.9811;9.2812;REF;nan
15432;49.0527;9.2908;REF;nan
15575;49.1243;9.3005;REF;nan
15718;49.1959;9.3102;REF;nan
15861;49.2675;9.32;REF;nan
16004;49.3391;9.3297;REF;nan
16147;49.4107;9.3395;REF;nan
16290;49.4822;9.3493;REF;nan
16433;49.5538;9.3592;REF;nan
16576;49.6254;9.369;REF;nan
16719;49.6969;9.3789;REF;nan
16862;49.7685;9.3888;REF;nan
17005;49.84;9.3988;REF;nan
17148;49.9116;9.4088;REF;nan
17291;49.9831;9.4188;REF;nan
17434;50.0546;9.4288;REF;nan
17577;50.1261;9.4389;REF;nan
17720;50.1976;9.449;REF;nan
17863;50.2691;9.4591;REF;nan
18006;50.3406;9.4692;REF;nan
18149;50.4121;9.4794;REF;nan
18292;50.4836;9.4896;REF;nan
18435;50.5551;9.4999;REF;nan
18578;50.6266;9.5101;REF;nan
18721;50.698;9.5204;REF;nan
18864;50.7695;9.5308;REF;nan
19007;50.8409;9.5411;REF;nan
19150;50.9123;9.5515;REF;nan
132;41.3786;8.4854;REF;nan
275;41.4502;8.4928;REF;nan
418;41.5217;8.5003;REF;nan
561;41.5932;8.5078;REF;nan
704;41.6647;8.5153;REF;nan
847;41.7363;8.5228;REF;nan
990;41.8078;8.5303;REF;nan
1133;41.8794;8.5379;REF;nan
1276;41.9509;8.5455;REF;28.8
1419;42.0225;8.5531;REF;nan
1562;42.0941;8.5607;REF;29.94
1705;42.1656;8.5683;REF;30.28
1848;42.2372;8.576;REF;31.06
1991;42.3088;8.5836;REF;30.21
2134;42.3804;8.5913;REF;27.5
2277;42.452;8.599;REF;nan
2420;42.5236;8.6068;REF;nan
2563;42.5952;8.6145;REF;nan
2706;42.6668;8.6223;REF;nan
2849;42.7384;8.6301;REF;nan
2992;42.81;8.6379;REF;nan
3135;42.8817;8.6457;REF;nan
3278;42.9533;8.6536;REF;nan
3421;43.0249;8.6614;REF;nan
3564;43.0966;8.6693;REF;nan
3707;43.1682;8.6772;REF;nan
3850;43.2398;8.6851;REF;nan
3993;43.3115;8.6931;REF;nan
4136;43.3831;8.701;REF;nan
4279;43.4548;8.709;REF;nan
4422;43.5265;8.717;REF;nan
4565;43.5981;8.725;REF;nan
4708;43.6698;8.7331;REF;nan
4851;43.7415;8.7411;REF;nan
4994;43.8131;8.7492;REF;nan
5137;43.8848;8.7573;REF;nan
5280;43.9565;8.7654;REF;nan
5423;44.0282;8.7736;REF;nan
5566;44.0999;8.7818;REF;nan
5709;44.1715;8.7899;REF;nan
5852;44.2432;8.7981;REF;nan
5995;44.3149;8.8064;REF;nan
6138;44.3866;8.8146;REF;nan
6281;44.4583;8.8229;REF;nan
6424;44.53;8.8312;REF;nan
6567;44.6017;8.8395;REF;nan
6710;44.6734;8.8478;REF;nan
6853;44.7451;8.8562;REF;nan
6996;44.8168;8.8645;REF;nan
7139;44.8885;8.8729;REF;nan
7282;44.9603;8.8814;REF;nan
7425;45.032;8.8898;REF;nan
7568;45.1037;8.8983;REF;nan
7711;45.1754;8.9067;REF;nan
7854;45.2471;8.9153;REF;nan
7997;45.3188;8.9238;REF;nan
8140;45.3905;8.9323;REF;nan
8283;45.4622;8.9409;REF;nan
8426;45.534;8.9495;REF;nan
8569;45.6057;8.9581;REF;nan
8712;45.6774;8.9668;REF;nan
8855;45.7491;8.9754;REF;nan
8998;45.8208;8.9841;REF;nan
9141;45.8925;8.9928;REF;nan
9284;45.9643;9.0015;REF;nan
9427;46.036;9.0103;REF;nan
9570;46.1077;9.0191;REF;nan
9713;46.1794;9.0279;REF;nan
9856;46.2511;9.0367;REF;nan
9999;46.3228;9.0455;REF;nan
10142;46.3946;9.0544;REF;nan
10285;46.4663;9.0633;REF;nan
10428;46.538;9.0722;REF;nan
10571;46.6097;9.0811;REF;nan
10714;46.6814;9.0901;REF;nan
10857;46.7531;9.0991;REF;nan
11000;46.8248;9.1081;REF;nan
11143;46.8965;9.1171;REF;nan
11286;46.9682;9.1262;REF;nan
11429;47.0399;9.1353;REF;nan
11572;47.1116;9.1444;REF;nan
11715;47.1833;9.1535;REF;nan
11858;47.255;9.1627;REF;nan
12001;47.3267;9.1718;REF;nan
12144;47.3984;9.181;REF;nan
12287;47.4701;9.1903;REF;nan
12430;47.5418;9.1995;REF;nan
12573;47.6134;9.2088;REF;nan
12716;47.6851;9.2181;REF;nan
12859;47.7568;9.2274;REF;nan
13002;47.8285;9.2368;REF;nan
13145;47.9001;9.2462;REF;nan
13288;47.9718;9.2556;REF;nan
13431;48.0435;9.265;REF;nan
13574;48.1151;9.2745;REF;nan
13717;48.1868;9.2839;REF;nan
13860;48.2584;9.2935;REF;nan
14003;48.3301;9.303;REF;nan
14146;48.4017;9.3125;REF;nan
14289;48.4734;9.3221;REF;nan
14432;48.545;9.3317;REF;nan
14575;48.6166;9.3414;REF;nan
14718;48.6882;9.351;REF;nan
14861;48.7599;9.3607;REF;nan
15004;48.8315;9.3705;REF;nan
15147;48.9031;9.3802;REF;nan
15290;48.9747;9.39;REF;nan
15433;49.0463;9.3998;REF;nan
15576;49.1179;9.4096;REF;nan
15719;49.1895;9.4195;REF;nan
15862;49.2611;9.4293;REF;nan
16005;49.3326;9.4393;REF;nan
16148;49.4042;9.4492;REF;nan
16291;49.4758;9.4592;REF;nan
16434;49.5473;9.4691;REF;nan
16577;49.6189;9.4792;REF;nan
16720;49.6904;9.4892;REF;nan
16863;49.762;9.4993;REF;nan
17006;49.8335;9.5094;REF;nan
17149;49.9051;9.5195;REF;nan
17292;49.9766;9.5297;REF;nan
17435;50.0481;9.5399;REF;nan
17578;50.1196;9.5501;REF;nan
17721;50.1911;9.5604;REF;nan
17864;50.2626;9.5706;REF;nan
18007;50.3341;9.5809;REF;nan
18150;50.4056;9.5913;REF;nan
18293;50.477;9.6016;REF;nan
18436;50.5485;9.612;REF;nan
18579;50.62;9.6225;REF;nan
18722;50.6914;9.6329;REF;nan
18865;50.7629;9.6434;REF;nan
19008;50.8343;9.6539;REF;nan
19151;50.9057;9.6645;REF;nan
133;41.373;8.5803;REF;nan
276;41.4445;8.5879;REF;nan
419;41.516;8.5954;REF;nan
562;41.5875;8.603;REF;nan
705;41.6591;8.6107;REF;nan
848;41.7306;8.6183;REF;nan
991;41.8021;8.626;REF;nan
1134;41.8737;8.6336;REF;27.95
1277;41.9452;8.6413;REF;30.86
1420;42.0168;8.649;REF;29.2
1563;42.0883;8.6568;REF;29.4
1706;42.1599;8.6645;REF;33.11
1849;42.2315;8.6723;REF;36.95
1992;42.303;8.6801;REF;31.4
2135;42.3746;8.6879;REF;30.64
2278;42.4462;8.6957;REF;28.29
2421;42.5178;8.7036;REF;28.29
2564;42.5894;8.7114;REF;26.2
2707;42.661;8.7193;REF;nan
2850;42.7326;8.7272;REF;nan
2993;42.8042;8.7352;REF;nan
3136;42.8759;8.7431;REF;nan
3279;42.9475;8.7511;REF;nan
3422;43.0191;8.759;REF;nan
3565;43.0907;8.767;REF;nan
3708;43.1624;8.7751;REF;nan
3851;43.234;8.7831;REF;nan
3994;43.3056;8.7912;REF;nan
4137;43.3773;8.7993;REF;nan
4280;43.4489;8.8074;REF;nan
4423;43.5206;8.8155;REF;nan
4566;43.5922;8.8236;REF;nan
4709;43.6639;8.8318;REF;nan
4852;43.7356;8.84;REF;nan
4995;43.8072;8.8482;REF;nan
5138;43.8789;8.8564;REF;nan
5281;43.9506;8.8647;REF;nan
5424;44.0222;8.8729;REF;nan
5567;44.0939;8.8812;REF;nan
5710;44.1656;8.8895;REF;nan
5853;44.2373;8.8979;REF;nan
5996;44.309;8.9062;REF;nan
6139;44.3807;8.9146;REF;nan
6282;44.4523;8.923;REF;nan
6425;44.524;8.9314;REF;nan
6568;44.5957;8.9398;REF;nan
6711;44.6674;8.9483;REF;nan
6854;44.7391;8.9568;REF;nan
6997;44.8108;8.9653;REF;nan
7140;44.8825;8.9738;REF;nan
7283;44.9542;8.9824;REF;nan
7426;45.0259;8.9909;REF;nan
7569;45.0976;8.9995;REF;nan
7712;45.1693;9.0081;REF;nan
7855;45.241;9.0168;REF;nan
7998;45.3127;9.0254;REF;nan
8141;45.3845;9.0341;REF;nan
8284;45.4562;9.0428;REF;nan
8427;45.5279;9.0515;REF;nan
8570;45.5996;9.0603;REF;nan
8713;45.6713;9.069;REF;nan
8856;45.743;9.0778;REF;nan
8999;45.8147;9.0867;REF;nan
9142;45.8864;9.0955;REF;nan
9285;45.9581;9.1044;REF;nan
9428;46.0298;9.1132;REF;nan
9571;46.1015;9.1222;REF;nan
9714;46.1732;9.1311;REF;nan
9857;46.2449;9.14;REF;nan
10000;46.3167;9.149;REF;nan
10143;46.3884;9.158;REF;nan
10286;46.4601;9.1671;REF;nan
10429;46.5318;9.1761;REF;nan
10572;46.6035;9.1852;REF;nan
10715;46.6752;9.1943;REF;nan
10858;46.7469;9.2034;REF;nan
11001;46.8186;9.2125;REF;nan
11144;46.8903;9.2217;REF;nan
11287;46.962;9.2309;REF;nan
11430;47.0336;9.2401;REF;nan
11573;47.1053;9.2494;REF;nan
11716;47.177;9.2586;REF;nan
11859;47.2487;9.2679;REF;nan
12002;47.3204;9.2773;REF;nan
12145;47.3921;9.2866;REF;nan
12288;47.4638;9.296;REF;nan
12431;47.5354;9.3054;REF;nan
12574;47.6071;9.3148;REF;nan
12717;47.6788;9.3242;REF;nan
12860;47.7504;9.3337;REF;nan
13003;47.8221;9.3432;REF;nan
13146;47.8938;9.3527;REF;nan
13289;47.9654;9.3623;REF;nan
13432;48.0371;9.3719;REF;nan
13575;48.1087;9.3815;REF;nan
13718;48.1804;9.3911;REF;nan
13861;48.252;9.4007;REF;nan
14004;48.3237;9.4104;REF;nan
14147;48.3953;9.4201;REF;nan
14290;48.4669;9.4299;REF;nan
14433;48.5385;9.4396;REF;nan
14576;48.6102;9.4494;REF;nan
14719;48.6818;9.4592;REF;nan
14862;48.7534;9.4691;REF;nan
15005;48.825;9.4789;REF;nan
15148;48.8966;9.4888;REF;nan
15291;48.9682;9.4987;REF;nan
15434;49.0398;9.5087;REF;nan
15577;49.1114;9.5187;REF;nan
15720;49.183;9.5287;REF;nan
15863;49.2545;9.5387;REF;nan
16006;49.3261;9.5488;REF;nan
16149;49.3977;9.5588;REF;nan
16292;49.4692;9.569;REF;nan
16435;49.5408;9.5791;REF;nan
16578;49.6123;9.5893;REF;nan
16721;49.6839;9.5995;REF;nan
16864;49.7554;9.6097;REF;nan
17007;49.8269;9.62;REF;nan
17150;49.8985;9.6303;REF;nan
17293;49.97;9.6406;REF;nan
17436;50.0415;9.6509;REF;nan
17579;50.113;9.6613;REF;nan
17722;50.1845;9.6717;REF;nan
17865;50.256;9.6821;REF;nan
18008;50.3274;9.6926;REF;nan
18151;50.3989;9.7031;REF;nan
18294;50.4704;9.7136;REF;nan
18437;50.5418;9.7242;REF;nan
18580;50.6133;9.7348;REF;nan
18723;50.6847;9.7454;REF;nan
18866;50.7561;9.756;REF;nan
19009;50.8276;9.7667;REF;nan
19152;50.899;9.7774;REF;nan
134;41.3673;8.6752;REF;nan
277;41.4388;8.6829;REF;nan
420;41.5103;8.6906;REF;nan
563;41.5818;8.6983;REF;nan
706;41.6533;8.706;REF;nan
849;41.7248;8.7138;REF;28.99
